admin_name,admin_level,feature_id,mean,median,count,sum
RWA.2.5.15.5_1,cell_id,755,0.0,0.0,240,0.0
RWA.2.5.15.6_1,cell_id,756,0.0,0.0,42,0.0
RWA.2.5.16.1_1,cell_id,757,0.0,0.0,121,0.0
RWA.2.5.16.2_1,cell_id,758,0.5388482,0.0,64,34.486286
RWA.2.5.16.3_1,cell_id,759,0.0,0.0,99,0.0
RWA.2.5.16.4_1,cell_id,760,0.6810532,0.48452264,40,27.242128
RWA.2.5.16.5_1,cell_id,761,0.0,0.0,99,0.0
RWA.2.5.16.6_1,cell_id,762,0.23326367,0.0,110,25.659004
RWA.2.5.17.1_1,cell_id,763,0.0,0.0,54,0.0
RWA.2.5.17.2_1,cell_id,764,0.0,0.0,88,0.0
RWA.2.5.17.3_1,cell_id,765,0.0,0.0,72,0.0
RWA.2.5.17.4_1,cell_id,766,0.019537764,0.0,48,0.9378127
RWA.2.5.17.5_1,cell_id,767,0.028716417,0.0,70,2.0101492
RWA.2.5.17.6_1,cell_id,768,0.19292243,0.0,540,104.17811
RWA.2.6.1.1_1,cell_id,769,0.7265523,0.0,72,52.311768
RWA.2.6.1.2_1,cell_id,770,0.4825995,0.0,135,65.15093
RWA.2.6.1.3_1,cell_id,771,0.51262593,0.0,99,50.74997
RWA.2.6.1.4_1,cell_id,772,0.9507709,0.0,104,98.88017
RWA.2.6.1.5_1,cell_id,773,0.3855406,0.0,144,55.51785
RWA.2.6.2.1_1,cell_id,774,0.0,0.0,132,0.0
RWA.2.6.2.2_1,cell_id,775,0.0,0.0,96,0.0
RWA.2.6.2.3_1,cell_id,776,0.309318,0.0,171,52.89338
RWA.2.6.2.4_1,cell_id,777,0.05846258,0.0,112,6.5478086
RWA.2.6.2.5_1,cell_id,778,0.0,0.0,108,0.0
RWA.2.6.2.6_1,cell_id,779,0.0,0.0,156,0.0
RWA.2.6.3.1_1,cell_id,780,0.0,0.0,126,0.0
RWA.2.6.3.2_1,cell_id,781,0.0,0.0,110,0.0
RWA.2.6.3.3_1,cell_id,782,0.0,0.0,96,0.0
RWA.2.6.3.4_1,cell_id,783,0.0,0.0,130,0.0
RWA.2.6.3.5_1,cell_id,784,0.0,0.0,120,0.0
RWA.2.6.4.1_1,cell_id,785,0.0052278237,0.0,208,1.0873873
RWA.2.6.4.2_1,cell_id,786,0.002336198,0.0,192,0.44855002
RWA.2.6.4.3_1,cell_id,787,0.0,0.0,234,0.0
RWA.2.6.4.4_1,cell_id,788,0.003029209,0.0,168,0.50890714
RWA.2.6.5.1_1,cell_id,789,0.09589352,0.0,144,13.808666
RWA.2.6.5.2_1,cell_id,790,0.0,0.0,81,0.0
RWA.2.6.5.3_1,cell_id,791,0.0,0.0,154,0.0
RWA.2.6.5.4_1,cell_id,792,0.37728307,0.0,108,40.74657
RWA.2.6.5.5_1,cell_id,793,0.0,0.0,144,0.0
RWA.2.6.6.1_1,cell_id,794,0.02604652,0.0,121,3.151629
RWA.2.6.6.2_1,cell_id,795,0.35182798,0.0,144,50.66323
RWA.2.6.6.3_1,cell_id,796,0.0,0.0,121,0.0
RWA.2.6.6.4_1,cell_id,797,0.087644644,0.0,130,11.393804
RWA.2.6.6.5_1,cell_id,798,0.06432458,0.0,110,7.0757036
RWA.2.6.6.6_1,cell_id,799,0.050016433,0.0,130,6.502136
RWA.2.6.7.1_1,cell_id,800,0.007629709,0.0,220,1.6785359
RWA.2.6.7.2_1,cell_id,801,0.0,0.0,165,0.0
RWA.2.6.7.3_1,cell_id,802,0.0,0.0,156,0.0
RWA.2.6.7.4_1,cell_id,803,0.00625479,0.0,196,1.2259388
RWA.2.6.7.5_1,cell_id,804,0.0,0.0,144,0.0
RWA.2.6.8.1_1,cell_id,805,0.101304404,0.0,156,15.803487
RWA.2.6.8.2_1,cell_id,806,0.0,0.0,240,0.0
RWA.2.6.8.3_1,cell_id,807,0.0,0.0,90,0.0
RWA.2.6.8.4_1,cell_id,808,0.029688707,0.0,208,6.175251
RWA.2.6.9.1_1,cell_id,809,0.0,0.0,180,0.0
RWA.2.6.9.2_1,cell_id,810,0.0,0.0,224,0.0
RWA.2.6.9.3_1,cell_id,811,0.0,0.0,165,0.0
RWA.2.6.9.4_1,cell_id,812,0.0,0.0,117,0.0
RWA.2.6.9.5_1,cell_id,813,0.061194975,0.0,168,10.280756
RWA.2.6.10.1_1,cell_id,814,0.0066504595,0.0,77,0.5120854
RWA.2.6.10.2_1,cell_id,815,0.0,0.0,80,0.0
RWA.2.6.10.3_1,cell_id,816,0.0,0.0,72,0.0
RWA.2.6.10.4_1,cell_id,817,0.060929835,0.0,80,4.874387
RWA.2.6.10.5_1,cell_id,818,0.06832971,0.0,110,7.516268
RWA.2.6.10.6_1,cell_id,819,0.0,0.0,99,0.0
RWA.2.7.1.1_1,cell_id,820,0.028105637,0.0,144,4.0472116
RWA.2.7.1.2_1,cell_id,821,0.18757671,0.0,132,24.760126
RWA.2.7.1.3_1,cell_id,822,0.0303862,0.0,156,4.7402472
RWA.2.7.1.4_1,cell_id,823,0.024916233,0.0,176,4.3852572
RWA.2.7.1.5_1,cell_id,824,0.0025032966,0.0,195,0.48814285
RWA.2.7.2.1_1,cell_id,825,0.0,0.0,91,0.0
RWA.2.7.2.2_1,cell_id,826,0.038688246,0.0,108,4.1783304
RWA.2.7.2.3_1,cell_id,827,0.0,0.0,90,0.0
RWA.2.7.2.4_1,cell_id,828,0.087819576,0.0,108,9.484514
RWA.2.7.2.5_1,cell_id,829,0.0,0.0,135,0.0
RWA.2.7.3.1_1,cell_id,830,0.08426097,0.0,144,12.133579
RWA.2.7.3.2_1,cell_id,831,0.5131772,0.0,90,46.18595
RWA.2.7.3.3_1,cell_id,832,0.0,0.0,143,0.0
RWA.2.7.3.4_1,cell_id,833,0.01525621,0.0,130,1.9833074
RWA.2.7.3.5_1,cell_id,834,0.1157092,0.0,120,13.885104
RWA.2.7.3.6_1,cell_id,835,0.044042587,0.0,266,11.715328
RWA.2.7.4.1_1,cell_id,836,0.0,0.0,88,0.0
RWA.2.7.4.2_1,cell_id,837,0.005915015,0.0,690,4.0813603
RWA.2.7.4.3_1,cell_id,838,0.0060143564,0.0,72,0.43303365
RWA.2.7.4.4_1,cell_id,839,0.091883644,0.0,130,11.944874
RWA.2.7.4.5_1,cell_id,840,0.06584016,0.0,84,5.530574
RWA.2.7.5.1_1,cell_id,841,0.12089541,0.0,99,11.968645
RWA.2.7.5.2_1,cell_id,842,0.020626944,0.0,130,2.6815026
RWA.2.7.5.3_1,cell_id,843,0.0,0.0,110,0.0
RWA.2.7.5.4_1,cell_id,844,0.003967927,0.0,204,0.80945706
RWA.2.7.5.5_1,cell_id,845,0.0,0.0,48,0.0
RWA.2.7.6.1_1,cell_id,846,0.055981155,0.0,190,10.636419
RWA.2.7.6.2_1,cell_id,847,0.0,0.0,171,0.0
RWA.2.7.6.3_1,cell_id,848,0.037139304,0.0,390,14.484328
RWA.2.7.6.4_1,cell_id,849,0.030417154,0.0,132,4.0150642
RWA.2.7.7.1_1,cell_id,850,0.0,0.0,110,0.0
RWA.2.7.7.2_1,cell_id,851,0.55524033,0.0,80,44.419228
RWA.2.7.7.3_1,cell_id,852,0.041270692,0.0,108,4.457235
RWA.2.7.7.4_1,cell_id,853,0.07292306,0.0,135,9.844613
RWA.2.7.7.5_1,cell_id,854,0.0,0.0,88,0.0
RWA.2.7.8.1_1,cell_id,855,0.0,0.0,72,0.0
RWA.2.7.8.2_1,cell_id,856,0.0,0.0,56,0.0
RWA.2.7.8.3_1,cell_id,857,0.1720199,0.0,168,28.899343
RWA.2.7.8.4_1,cell_id,858,0.04120375,0.0,90,3.7083373
RWA.2.7.8.5_1,cell_id,859,0.1468473,0.0,140,20.55862
RWA.2.7.8.6_1,cell_id,860,0.0,0.0,120,0.0
RWA.2.7.9.1_1,cell_id,861,0.14886884,0.0,100,14.886885
RWA.2.7.9.2_1,cell_id,862,0.02005932,0.0,42,0.8424914
RWA.2.7.9.3_1,cell_id,863,0.33853668,0.0,90,30.4683
RWA.2.7.9.4_1,cell_id,864,0.08276623,0.0,72,5.9591684
RWA.2.7.9.5_1,cell_id,865,0.0,0.0,120,0.0
RWA.2.7.9.6_1,cell_id,866,0.10589637,0.0,77,8.15402
RWA.2.7.10.1_1,cell_id,867,0.0,0.0,99,0.0
RWA.2.7.10.2_1,cell_id,868,0.086932614,0.0,120,10.431913
RWA.2.7.10.3_1,cell_id,869,0.037988734,0.0,522,19.830118
RWA.2.7.10.4_1,cell_id,870,0.17204928,0.0,66,11.355253
RWA.2.7.10.5_1,cell_id,871,0.0093279295,0.0,621,5.792644
RWA.2.7.11.1_1,cell_id,872,0.0,0.0,81,0.0
RWA.2.7.11.2_1,cell_id,873,0.0,0.0,81,0.0
RWA.2.7.11.3_1,cell_id,874,0.08587554,0.0,80,6.8700433
RWA.2.7.11.4_1,cell_id,875,0.00549483,0.0,88,0.48354506
RWA.2.7.12.1_1,cell_id,876,0.0,0.0,195,0.0
RWA.2.7.12.2_1,cell_id,877,0.06792786,0.0,132,8.966477
RWA.2.7.12.3_1,cell_id,878,0.18242843,0.0,143,26.087267
RWA.2.7.12.4_1,cell_id,879,0.044676773,0.0,120,5.3612127
RWA.2.7.12.5_1,cell_id,880,0.012459775,0.0,551,6.8653364
RWA.2.7.13.1_1,cell_id,881,0.0,0.0,108,0.0
RWA.2.7.13.2_1,cell_id,882,0.0,0.0,120,0.0
RWA.2.7.13.3_1,cell_id,883,0.0,0.0,98,0.0
RWA.2.7.13.4_1,cell_id,884,0.0,0.0,81,0.0
RWA.2.7.13.5_1,cell_id,885,0.0,0.0,132,0.0
RWA.2.7.14.1_1,cell_id,886,0.0,0.0,99,0.0
RWA.2.7.14.2_1,cell_id,887,0.0,0.0,110,0.0
RWA.2.7.14.3_1,cell_id,888,0.0,0.0,99,0.0
RWA.2.7.14.4_1,cell_id,889,0.09295628,0.0,126,11.712492
RWA.2.7.14.5_1,cell_id,890,0.18962602,0.0,121,22.944748
RWA.2.7.14.6_1,cell_id,891,0.0,0.0,80,0.0
RWA.2.8.1.1_1,cell_id,892,0.14357716,0.0,99,14.214139
RWA.2.8.1.2_1,cell_id,893,0.02715998,0.0,70,1.9011986
RWA.2.8.1.3_1,cell_id,894,0.11296353,0.0,190,21.46307
RWA.2.8.1.4_1,cell_id,895,0.0,0.0,110,0.0
RWA.2.8.1.5_1,cell_id,896,0.0,0.0,132,0.0
RWA.2.8.2.1_1,cell_id,897,0.64598,0.0,110,71.0578
RWA.2.8.2.2_1,cell_id,898,0.40255985,0.0,96,38.645744
RWA.2.8.2.3_1,cell_id,899,0.13108037,0.0,88,11.535073
RWA.2.8.2.4_1,cell_id,900,0.08296138,0.0,70,5.8072968
RWA.2.8.2.5_1,cell_id,901,0.53737986,0.0,100,53.737984
RWA.2.8.2.6_1,cell_id,902,0.20136595,0.0,120,24.163914
RWA.2.8.2.7_1,cell_id,903,0.28159454,0.0,99,27.87786
RWA.2.8.3.1_1,cell_id,904,0.0,0.0,130,0.0
RWA.2.8.3.2_1,cell_id,905,0.14603093,0.0,112,16.355465
RWA.2.8.3.3_1,cell_id,906,0.0,0.0,99,0.0
RWA.2.8.3.4_1,cell_id,907,0.0,0.0,99,0.0
RWA.2.8.3.5_1,cell_id,908,0.0,0.0,132,0.0
RWA.2.8.3.6_1,cell_id,909,0.016568644,0.0,88,1.4580406
RWA.2.8.4.1_1,cell_id,910,0.34114805,0.0,120,40.937767
RWA.2.8.4.2_1,cell_id,911,0.002846267,0.0,196,0.55786836
RWA.2.8.4.3_1,cell_id,912,0.012077727,0.0,170,2.0532136
RWA.2.8.4.4_1,cell_id,913,0.00326846,0.0,165,0.5392959
RWA.2.8.4.5_1,cell_id,914,0.094490536,0.0,154,14.551542
RWA.2.8.5.1_1,cell_id,915,0.0,0.0,121,0.0
RWA.2.8.5.2_1,cell_id,916,0.0,0.0,140,0.0
RWA.2.8.5.3_1,cell_id,917,0.004953136,0.0,126,0.62409514
RWA.2.8.5.4_1,cell_id,918,0.07670952,0.0,88,6.7504377
RWA.2.8.5.5_1,cell_id,919,0.17433566,0.0,81,14.121188
RWA.2.8.5.6_1,cell_id,920,0.0,0.0,99,0.0
RWA.2.8.6.1_1,cell_id,921,0.0,0.0,56,0.0
RWA.2.8.6.2_1,cell_id,922,0.0,0.0,90,0.0
RWA.2.8.6.3_1,cell_id,923,0.0,0.0,81,0.0
RWA.2.8.6.4_1,cell_id,924,0.05874953,0.0,156,9.164927
RWA.2.8.6.5_1,cell_id,925,0.038279053,0.0,104,3.9810216
RWA.2.8.6.6_1,cell_id,926,0.008402543,0.0,182,1.5292629
RWA.2.8.6.7_1,cell_id,927,0.08226018,0.0,121,9.953482
RWA.2.8.7.1_1,cell_id,928,0.0,0.0,117,0.0
RWA.2.8.7.2_1,cell_id,929,0.0,0.0,42,0.0
RWA.2.8.7.3_1,cell_id,930,0.0,0.0,63,0.0
RWA.2.8.7.4_1,cell_id,931,0.0,0.0,56,0.0
RWA.2.8.7.5_1,cell_id,932,0.00923405,0.0,49,0.45246845
RWA.2.8.7.6_1,cell_id,933,0.0,0.0,132,0.0
RWA.2.8.7.7_1,cell_id,934,0.0,0.0,110,0.0
RWA.2.8.7.8_1,cell_id,935,0.007313021,0.0,84,0.61429375
RWA.2.8.8.1_1,cell_id,936,0.0,0.0,132,0.0
RWA.2.8.8.2_1,cell_id,937,0.0,0.0,80,0.0
RWA.2.8.8.3_1,cell_id,938,0.0,0.0,96,0.0
RWA.2.8.8.4_1,cell_id,939,0.0,0.0,105,0.0
RWA.2.8.8.5_1,cell_id,940,0.0,0.0,49,0.0
RWA.2.8.8.6_1,cell_id,941,0.015510236,0.0,180,2.7918425
RWA.2.8.8.7_1,cell_id,942,0.0,0.0,156,0.0
RWA.2.8.9.1_1,cell_id,943,0.2709307,0.0,140,37.930298
RWA.2.8.9.2_1,cell_id,944,0.021357378,0.0,120,2.5628853
RWA.2.8.9.3_1,cell_id,945,0.0,0.0,77,0.0
RWA.2.8.9.4_1,cell_id,946,0.6392461,0.0,135,86.298225
RWA.2.8.9.5_1,cell_id,947,0.15438366,0.0,143,22.076862
RWA.2.8.9.6_1,cell_id,948,0.77470684,0.0,165,127.82663
RWA.2.8.9.7_1,cell_id,949,0.3160073,0.0,135,42.660984
RWA.2.8.9.8_1,cell_id,950,0.0,0.0,108,0.0
RWA.3.1.1.1_1,cell_id,951,0.25194377,0.0,247,62.230114
RWA.3.1.1.2_1,cell_id,952,0.034293544,0.0,169,5.795609
RWA.3.1.1.3_1,cell_id,953,0.20275979,0.0,144,29.197409
RWA.3.1.1.4_1,cell_id,954,0.2440058,0.0,304,74.177765
RWA.3.1.1.5_1,cell_id,955,0.7104051,0.0,264,187.54695
RWA.3.1.2.1_1,cell_id,956,0.12920336,0.0,210,27.132708
RWA.3.1.2.2_1,cell_id,957,0.33981875,0.0,238,80.87686
RWA.3.1.2.3_1,cell_id,958,0.0,0.0,195,0.0
RWA.3.1.2.4_1,cell_id,959,0.0067681754,0.0,132,0.8933992
RWA.3.1.2.5_1,cell_id,960,0.09138535,0.0,143,13.068105
RWA.3.1.3.1_1,cell_id,961,0.0,0.0,260,0.0
RWA.3.1.3.2_1,cell_id,962,0.0,0.0,180,0.0
RWA.3.1.3.3_1,cell_id,963,0.026025593,0.0,437,11.373184
RWA.3.1.3.4_1,cell_id,964,0.0,0.0,120,0.0
RWA.3.1.3.5_1,cell_id,965,0.0,0.0,100,0.0
RWA.3.1.4.1_1,cell_id,966,0.0,0.0,180,0.0
RWA.3.1.4.2_1,cell_id,967,0.023579469,0.0,91,2.1457317
RWA.3.1.4.3_1,cell_id,968,0.0,0.0,70,0.0
RWA.3.1.4.4_1,cell_id,969,0.1850885,0.0,120,22.21062
RWA.3.1.4.5_1,cell_id,970,0.10902675,0.0,90,9.8124075
RWA.3.1.5.1_1,cell_id,971,0.6041473,0.0,168,101.49675
RWA.3.1.5.2_1,cell_id,972,0.938245,0.0,182,170.76059
RWA.3.1.5.3_1,cell_id,973,0.33732516,0.0,135,45.538895
RWA.3.1.5.4_1,cell_id,974,0.22825563,0.0,252,57.52042
RWA.3.1.5.5_1,cell_id,975,0.57103616,0.0,693,395.72806
RWA.3.1.6.1_1,cell_id,976,0.02969782,0.0,154,4.5734644
RWA.3.1.6.2_1,cell_id,977,0.061060775,0.0,252,15.387316
RWA.3.1.6.3_1,cell_id,978,0.15370186,0.0,150,23.055279
RWA.3.1.6.4_1,cell_id,979,0.0025448285,0.0,231,0.5878554
RWA.3.1.7.1_1,cell_id,980,0.08307357,0.0,130,10.799564
RWA.3.1.7.2_1,cell_id,981,0.2586897,0.0,108,27.938488
RWA.3.1.7.3_1,cell_id,982,0.25212,0.0,176,44.373116
RWA.3.1.7.4_1,cell_id,983,0.31784502,0.0,156,49.583824
RWA.3.1.8.1_1,cell_id,984,0.014493438,0.0,210,3.043622
RWA.3.1.8.2_1,cell_id,985,0.0020020413,0.0,272,0.54455525
RWA.3.1.8.3_1,cell_id,986,0.0054384596,0.0,192,1.0441842
RWA.3.1.8.4_1,cell_id,987,0.02351226,0.0,168,3.9500594
RWA.3.1.8.5_1,cell_id,988,0.0,0.0,132,0.0
RWA.3.1.9.1_1,cell_id,989,0.47055665,0.0,180,84.700195
RWA.3.1.9.2_1,cell_id,990,1.605423,0.0,224,359.61475
RWA.3.1.9.3_1,cell_id,991,0.1669233,0.0,169,28.210037
RWA.3.1.10.1_1,cell_id,992,0.5976597,0.0,168,100.40683
RWA.3.1.10.2_1,cell_id,993,0.46852076,0.0,456,213.64546
RWA.3.1.10.3_1,cell_id,994,0.76346827,0.0,140,106.88556
RWA.3.1.10.4_1,cell_id,995,0.14076813,0.0,196,27.590553
RWA.3.1.10.5_1,cell_id,996,2.0383127,0.0,165,336.3216
RWA.3.1.11.1_1,cell_id,997,0.046925765,0.0,110,5.1618342
RWA.3.1.11.2_1,cell_id,998,0.12284171,0.0,96,11.792804
RWA.3.1.11.3_1,cell_id,999,0.06317152,0.0,110,6.9488673
RWA.3.1.11.4_1,cell_id,1000,0.06831714,0.0,117,7.9931054
RWA.3.1.11.5_1,cell_id,1001,0.051846184,0.0,80,4.1476946
RWA.3.1.12.1_1,cell_id,1002,0.23005204,0.0,192,44.16999
RWA.3.1.12.2_1,cell_id,1003,0.6946217,0.0,110,76.40839
RWA.3.1.12.3_1,cell_id,1004,0.23252557,0.0,190,44.17986
RWA.3.1.12.4_1,cell_id,1005,0.34403715,0.0,180,61.926685
RWA.3.1.12.5_1,cell_id,1006,0.3334974,0.0,196,65.36549
RWA.3.1.13.1_1,cell_id,1007,0.0,0.0,88,0.0
RWA.3.1.13.2_1,cell_id,1008,0.1122159,0.0,88,9.874999
RWA.3.1.13.3_1,cell_id,1009,0.11015172,0.0,77,8.481683
RWA.3.1.13.4_1,cell_id,1010,0.20146768,0.0,156,31.428957
RWA.3.1.13.5_1,cell_id,1011,0.47889015,0.0,48,22.986727
RWA.3.1.14.1_1,cell_id,1012,0.14927939,0.0,204,30.452995
RWA.3.1.14.2_1,cell_id,1013,0.0036999818,0.0,1150,4.254979
RWA.3.1.14.3_1,cell_id,1014,0.0,0.0,63,0.0
RWA.3.1.14.4_1,cell_id,1015,0.117979854,0.0,589,69.490135
RWA.3.1.14.5_1,cell_id,1016,0.029330662,0.0,336,9.855103
RWA.3.1.14.6_1,cell_id,1017,0.0,0.0,120,0.0
RWA.3.1.15.1_1,cell_id,1018,0.0,0.0,90,0.0
RWA.3.1.15.2_1,cell_id,1019,0.0067170127,0.0,88,0.5910971
RWA.3.1.15.3_1,cell_id,1020,0.0,0.0,66,0.0
RWA.3.1.15.4_1,cell_id,1021,0.005440322,0.0,84,0.45698705
RWA.3.1.15.5_1,cell_id,1022,0.0,0.0,72,0.0
RWA.3.2.1.1_1,cell_id,1023,0.0067505566,0.0,160,1.0800891
RWA.3.2.1.2_1,cell_id,1024,0.0,0.0,90,0.0
RWA.3.2.1.3_1,cell_id,1025,0.0,0.0,110,0.0
RWA.3.2.1.4_1,cell_id,1026,0.0,0.0,108,0.0
RWA.3.2.2.1_1,cell_id,1027,0.0062716096,0.0,156,0.9783711
RWA.3.2.2.2_1,cell_id,1028,0.040528703,0.0,110,4.4581575
RWA.3.2.2.3_1,cell_id,1029,0.11200567,0.0,112,12.544636
RWA.3.2.2.4_1,cell_id,1030,0.06389513,0.0,156,9.96764
RWA.3.2.2.5_1,cell_id,1031,0.03619719,0.0,150,5.4295783
RWA.3.2.3.1_1,cell_id,1032,0.15718386,0.0,132,20.748268
RWA.3.2.3.2_1,cell_id,1033,0.0,0.0,165,0.0
RWA.3.2.3.3_1,cell_id,1034,0.0,0.0,140,0.0
RWA.3.2.3.4_1,cell_id,1035,0.0,0.0,169,0.0
RWA.3.2.3.5_1,cell_id,1036,0.05812393,0.0,156,9.067333
RWA.3.2.3.6_1,cell_id,1037,0.0092906635,0.0,120,1.1148796
RWA.3.2.4.1_1,cell_id,1038,0.33336413,0.0,153,51.00471
RWA.3.2.4.4_1,cell_id,1039,0.08322228,0.0,66,5.4926705
RWA.3.2.4.2_1,cell_id,1040,0.040020697,0.0,88,3.5218213
RWA.3.2.4.3_1,cell_id,1041,0.024301952,0.0,64,1.5553249
RWA.3.2.4.5_1,cell_id,1042,0.45343247,0.0,156,70.735466
RWA.3.2.4.6_1,cell_id,1043,0.064700246,0.0,169,10.934341
RWA.3.2.4.7_1,cell_id,1044,0.25918016,0.0,874,226.52347
RWA.3.2.4.8_1,cell_id,1045,0.07147325,0.0,484,34.593052
RWA.3.2.5.1_1,cell_id,1046,0.010611185,0.0,225,2.3875165
RWA.3.2.5.2_1,cell_id,1047,0.0,0.0,156,0.0
RWA.3.2.5.3_1,cell_id,1048,0.0,0.0,144,0.0
RWA.3.2.5.4_1,cell_id,1049,0.0,0.0,132,0.0
RWA.3.2.6.1_1,cell_id,1050,0.20419897,0.0,99,20.215698
RWA.3.2.6.2_1,cell_id,1051,0.43032447,0.0,121,52.06926
RWA.3.2.6.3_1,cell_id,1052,0.012647669,0.0,96,1.2141762
RWA.3.2.6.4_1,cell_id,1053,0.0,0.0,195,0.0
RWA.3.2.7.1_1,cell_id,1054,0.325449,0.0,169,55.000877
RWA.3.2.7.2_1,cell_id,1055,0.0,0.0,120,0.0
RWA.3.2.7.3_1,cell_id,1056,0.18888965,0.0,266,50.244648
RWA.3.2.7.4_1,cell_id,1057,0.14123815,0.0,144,20.338295
RWA.3.2.8.1_1,cell_id,1058,0.0,0.0,120,0.0
RWA.3.2.8.2_1,cell_id,1059,0.0,0.0,99,0.0
RWA.3.2.8.3_1,cell_id,1060,0.0,0.0,77,0.0
RWA.3.2.8.4_1,cell_id,1061,0.0082499795,0.0,130,1.0724974
RWA.3.2.8.5_1,cell_id,1062,0.043483667,0.0,224,9.740341
RWA.3.2.9.1_1,cell_id,1063,0.0,0.0,169,0.0
RWA.3.2.9.2_1,cell_id,1064,0.0,0.0,135,0.0
RWA.3.2.9.3_1,cell_id,1065,0.0,0.0,156,0.0
RWA.3.2.9.4_1,cell_id,1066,0.0,0.0,110,0.0
RWA.3.2.10.1_1,cell_id,1067,0.069046356,0.0,66,4.5570593
RWA.3.2.10.2_1,cell_id,1068,0.0,0.0,143,0.0
RWA.3.2.10.3_1,cell_id,1069,0.0,0.0,210,0.0
RWA.3.2.10.4_1,cell_id,1070,0.26174176,0.0,100,26.174175
RWA.3.2.10.5_1,cell_id,1071,0.040647,0.0,182,7.397754
RWA.3.2.11.1_1,cell_id,1072,0.0,0.0,54,0.0
RWA.3.2.11.2_1,cell_id,1073,0.0,0.0,144,0.0
RWA.3.2.11.3_1,cell_id,1074,0.018325718,0.0,96,1.759269
RWA.3.2.11.4_1,cell_id,1075,0.0,0.0,180,0.0
RWA.3.2.11.5_1,cell_id,1076,0.0,0.0,120,0.0
RWA.3.2.11.6_1,cell_id,1077,0.0,0.0,150,0.0
RWA.3.2.12.1_1,cell_id,1078,0.0,0.0,90,0.0
RWA.3.2.12.2_1,cell_id,1079,0.0,0.0,80,0.0
RWA.3.2.12.3_1,cell_id,1080,0.0,0.0,168,0.0
RWA.3.2.12.4_1,cell_id,1081,0.0,0.0,72,0.0
RWA.3.2.12.5_1,cell_id,1082,0.0,0.0,66,0.0
RWA.3.2.12.6_1,cell_id,1083,0.0,0.0,120,0.0
RWA.3.2.13.1_1,cell_id,1084,0.100149274,0.0,120,12.017913
RWA.3.2.13.2_1,cell_id,1085,0.2519825,0.0,91,22.930408
RWA.3.2.13.3_1,cell_id,1086,0.10884507,0.0,234,25.469746
RWA.3.2.13.4_1,cell_id,1087,0.012659739,0.0,121,1.5318284
RWA.3.2.13.5_1,cell_id,1088,0.0,0.0,187,0.0
RWA.3.2.13.6_1,cell_id,1089,0.0,0.0,121,0.0
RWA.3.2.14.1_1,cell_id,1090,0.18383397,0.0,112,20.589405
RWA.3.2.14.2_1,cell_id,1091,0.001308732,0.0,4284,5.606608
RWA.3.2.14.3_1,cell_id,1092,0.0,0.0,1035,0.0
RWA.3.2.14.4_1,cell_id,1093,0.002317789,0.0,1500,3.4766836
RWA.3.3.1.1_1,cell_id,1094,0.0049413457,0.0,299,1.4774623
RWA.3.3.1.2_1,cell_id,1095,0.000815217,0.0,1225,0.9986408
RWA.3.3.1.3_1,cell_id,1096,0.12740313,0.0,208,26.499851
RWA.3.3.1.4_1,cell_id,1097,0.22573702,0.0,270,60.948997
RWA.3.3.2.1_1,cell_id,1098,0.015020718,0.0,510,7.6605663
RWA.3.3.2.2_1,cell_id,1099,0.0,0.0,171,0.0
RWA.3.3.2.3_1,cell_id,1100,0.0016767571,0.0,256,0.42924982
RWA.3.3.2.6_1,cell_id,1101,0.0,0.0,110,0.0
RWA.3.3.2.4_1,cell_id,1102,0.0,0.0,42,0.0
RWA.3.3.2.5_1,cell_id,1103,0.0,0.0,30,0.0
RWA.3.3.2.7_1,cell_id,1104,0.0016230601,0.0,294,0.47717968
RWA.3.3.3.1_1,cell_id,1105,0.30739638,0.0,135,41.498512
RWA.3.3.3.2_1,cell_id,1106,0.31721735,0.0,192,60.90573
RWA.3.3.3.3_1,cell_id,1107,0.0,0.0,132,0.0
RWA.3.3.3.4_1,cell_id,1108,0.30382583,0.0,70,21.267807
RWA.3.3.4.1_1,cell_id,1109,0.80522484,0.0,84,67.638885
RWA.3.3.4.2_1,cell_id,1110,1.2120279,0.0,144,174.53201
RWA.3.3.4.3_1,cell_id,1111,0.119551666,0.0,110,13.150683
RWA.3.3.4.4_1,cell_id,1112,0.8723593,0.0,117,102.06603
RWA.3.3.4.5_1,cell_id,1113,0.18586522,0.0,121,22.489693
RWA.3.3.5.1_1,cell_id,1114,0.013061195,0.0,270,3.5265226
RWA.3.3.5.2_1,cell_id,1115,0.0,0.0,99,0.0
RWA.3.3.5.3_1,cell_id,1116,0.0120797455,0.0,136,1.6428454
RWA.3.3.5.4_1,cell_id,1117,0.0,0.0,110,0.0
RWA.3.3.5.5_1,cell_id,1118,0.01873138,0.0,136,2.5474677
RWA.3.3.6.1_1,cell_id,1119,0.00012434917,0.0,3002,0.37329623
RWA.3.3.6.2_1,cell_id,1120,0.0309123,0.0,272,8.408146
RWA.3.3.6.3_1,cell_id,1121,0.0012722836,0.0,336,0.42748728
RWA.3.3.6.4_1,cell_id,1122,0.007439937,0.0,420,3.1247735
RWA.3.3.7.1_1,cell_id,1123,0.0058288327,0.0,2964,17.27666
RWA.3.3.7.2_1,cell_id,1124,0.0038517788,0.0,144,0.55465615
RWA.3.3.7.3_1,cell_id,1125,0.008578037,0.0,456,3.9115849
RWA.3.3.7.4_1,cell_id,1126,0.009157364,0.0,270,2.4724884
